left_instance_id,right_instance_id
1179685,315124
1179685,225419
1179685,503953
1179685,1200313
1179685,504103
1179685,823803
1179685,78596
1179685,783786
1179685,906707
1179685,1144370
1179685,317033
1179685,595720
1179685,653168
1179685,317339
1179685,596073
1179685,301409
1179685,244133
1179685,383406
1179685,1014258
1179685,203377
1179685,1170343
1179685,695299
1179685,777397
1179685,130458
1179685,703939
1179685,56896
1179685,376435
1179685,1195748
1179685,220952
1179685,106380
884883,434374
884883,1163520
884883,246181
884883,393759
884883,459475
884883,975781
884883,525270
884883,639978
884883,918553
884883,165007
884883,17565
884883,246994
884883,1041786
884883,591235
884883,1042017
884883,345732
884883,698133
884883,608062
884883,485193
884883,206865
884883,878708
884883,141485
884883,67839
884883,665957
884883,674226
884883,977442
884883,871202
884883,519222
884883,281751
884883,249012
884883,707777
884883,412911
884883,839281
884883,315124
884883,225419
884883,503953
884883,1200313
884883,504103
884883,823803
884883,78596
884883,783786
884883,906707
884883,1144370
884883,317033
884883,595720
884883,653168
884883,317339
884883,596073
884883,301409
884883,244133
884883,383406
884883,1014258
884883,203377
884883,1170343
884883,695299
884883,777397
884883,130458
884883,703939
884883,56896
884883,376435
884883,1195748
884883,220952
884883,106380
434374,1163520
434374,246181
434374,393759
434374,459475
434374,975781
434374,525270
434374,639978
434374,918553
434374,165007
434374,17565
434374,246994
434374,1041786
434374,591235
434374,1042017
434374,345732
434374,698133
434374,608062
434374,485193
434374,206865
434374,878708
434374,141485
434374,67839
434374,665957
434374,674226
434374,977442
434374,871202
434374,519222
434374,281751
434374,249012
434374,707777
434374,412911
434374,839281
434374,315124
434374,225419
434374,503953
434374,1200313
434374,504103
434374,823803
434374,78596
434374,783786
434374,906707
434374,1144370
434374,317033
434374,595720
434374,653168
434374,317339
434374,596073
434374,301409
434374,244133
434374,383406
434374,1014258
434374,203377
434374,1170343
434374,695299
434374,777397
434374,130458
434374,703939
434374,56896
434374,376435
434374,1195748
434374,220952
434374,106380
1163520,246181
1163520,393759
1163520,459475
1163520,975781
1163520,525270
1163520,639978
1163520,918553
1163520,165007
1163520,17565
1163520,246994
1163520,1041786
1163520,591235
1163520,1042017
1163520,345732
1163520,698133
1163520,608062
1163520,485193
1163520,206865
1163520,878708
1163520,141485
1163520,67839
1163520,665957
1163520,674226
1163520,977442
1163520,871202
1163520,519222
1163520,281751
1163520,249012
1163520,707777
1163520,412911
1163520,839281
1163520,315124
1163520,225419
1163520,503953
1163520,1200313
1163520,504103
1163520,823803
1163520,78596
1163520,783786
1163520,906707
1163520,1144370
1163520,317033
1163520,595720
1163520,653168
1163520,317339
1163520,596073
1163520,301409
1163520,244133
1163520,383406
1163520,1014258
1163520,203377
1163520,1170343
1163520,695299
1163520,777397
1163520,130458
1163520,703939
1163520,56896
1163520,376435
1163520,1195748
1163520,220952
1163520,106380
246181,393759
246181,459475
246181,975781
246181,525270
246181,639978
246181,918553
246181,165007
246181,17565
246181,246994
246181,1041786
246181,591235
246181,1042017
246181,345732
246181,698133
246181,608062
246181,485193
246181,206865
246181,878708
246181,141485
246181,67839
246181,665957
246181,674226
246181,977442
246181,871202
246181,519222
246181,281751
246181,249012
246181,707777
246181,412911
246181,839281
246181,315124
246181,225419
246181,503953
246181,1200313
246181,504103
246181,823803
246181,78596
246181,783786
246181,906707
246181,1144370
246181,317033
246181,595720
246181,653168
246181,317339
246181,596073
246181,301409
246181,244133
246181,383406
246181,1014258
246181,203377
246181,1170343
246181,695299
246181,777397
246181,130458
246181,703939
246181,56896
246181,376435
246181,1195748
246181,220952
246181,106380
393759,459475
393759,975781
393759,525270
393759,639978
393759,918553
393759,165007
393759,17565
393759,246994
393759,1041786
393759,591235
393759,1042017
393759,345732
393759,698133
393759,608062
393759,485193
393759,206865
393759,878708
393759,141485
393759,67839
393759,665957
393759,674226
393759,977442
393759,871202
393759,519222
393759,281751
393759,249012
393759,707777
393759,412911
393759,839281
393759,315124
393759,225419
393759,503953
393759,1200313
393759,504103
393759,823803
393759,78596
393759,783786
393759,906707
393759,1144370
393759,317033
393759,595720
393759,653168
393759,317339
393759,596073
393759,301409
393759,244133
393759,383406
393759,1014258
393759,203377
393759,1170343
393759,695299
393759,777397
393759,130458
393759,703939
393759,56896
393759,376435
393759,1195748
393759,220952
393759,106380
459475,975781
459475,525270
459475,639978
459475,918553
459475,165007
459475,17565
459475,246994
459475,1041786
459475,591235
459475,1042017
459475,345732
459475,698133
459475,608062
459475,485193
459475,206865
459475,878708
459475,141485
459475,67839
459475,665957
459475,674226
459475,977442
459475,871202
459475,764755
459475,519222
459475,281751
459475,249012
459475,707777
459475,412911
459475,839281
459475,315124
459475,225419
459475,503953
459475,1200313
459475,504103
459475,823803
459475,78596
459475,201659
459475,783786
459475,906707
459475,1144370
459475,317033
459475,595720
459475,653168
459475,317339
459475,596073
459475,301409
459475,244133
459475,383406
459475,1014258
459475,203377
459475,1170343
459475,695299
459475,777397
459475,130458
459475,703939
459475,56896
459475,376435
459475,1195748
459475,220952
459475,106380
975781,525270
975781,639978
975781,918553
975781,165007
975781,17565
975781,246994
975781,1041786
975781,591235
975781,1042017
975781,345732
975781,698133
975781,608062
975781,485193
975781,206865
975781,878708
975781,141485
975781,67839
975781,665957
975781,674226
975781,977442
975781,871202
975781,519222
975781,281751
975781,249012
975781,707777
975781,412911
975781,839281
975781,315124
975781,225419
975781,503953
975781,1200313
975781,504103
975781,823803
975781,78596
975781,783786
975781,906707
975781,1144370
975781,317033
975781,595720
975781,653168
975781,317339
975781,596073
975781,301409
975781,244133
975781,383406
975781,1014258
975781,203377
975781,1170343
975781,695299
975781,777397
975781,130458
975781,703939
975781,56896
975781,376435
975781,1195748
975781,220952
975781,106380
525270,639978
525270,918553
525270,165007
525270,17565
525270,246994
525270,1041786
525270,591235
525270,1042017
525270,345732
525270,698133
525270,608062
525270,485193
525270,206865
525270,878708
525270,141485
525270,67839
525270,665957
525270,674226
525270,977442
525270,871202
525270,764755
525270,519222
525270,281751
525270,249012
525270,707777
525270,412911
525270,839281
525270,315124
525270,225419
525270,503953
525270,1200313
525270,504103
525270,823803
525270,78596
525270,201659
525270,783786
525270,906707
525270,1144370
525270,317033
525270,595720
525270,653168
525270,317339
525270,596073
525270,301409
525270,244133
525270,383406
525270,1014258
525270,203377
525270,1170343
525270,695299
525270,777397
525270,130458
525270,703939
525270,56896
525270,376435
525270,1195748
525270,220952
525270,106380
639978,918553
639978,165007
639978,17565
639978,246994
639978,1041786
639978,591235
639978,1042017
639978,345732
639978,698133
639978,608062
639978,485193
639978,206865
639978,878708
639978,141485
639978,67839
639978,665957
639978,674226
639978,453128
639978,977442
639978,871202
639978,764755
639978,519222
639978,281751
639978,249012
639978,707777
639978,412911
639978,839281
639978,315124
639978,151611
639978,995423
639978,225419
639978,503953
639978,1200313
639978,504103
639978,823803
639978,78596
639978,201659
639978,783786
639978,906707
639978,1144370
639978,317033
639978,595720
639978,653168
639978,317339
639978,596073
639978,301409
639978,244133
639978,383406
639978,1014258
639978,203377
639978,1170343
639978,695299
639978,777397
639978,130458
639978,703939
639978,56896
639978,376435
639978,1195748
639978,220952
639978,106380
918553,165007
918553,17565
918553,246994
918553,1041786
918553,591235
918553,1042017
918553,345732
918553,698133
918553,608062
918553,485193
918553,206865
918553,878708
918553,141485
918553,67839
918553,665957
918553,674226
918553,977442
918553,871202
918553,519222
918553,281751
918553,249012
918553,707777
918553,412911
918553,839281
918553,315124
918553,225419
918553,503953
918553,1200313
918553,504103
918553,823803
918553,78596
918553,783786
918553,906707
918553,1144370
918553,317033
918553,595720
918553,653168
918553,317339
918553,596073
918553,301409
918553,244133
918553,383406
918553,1014258
918553,203377
918553,1170343
918553,695299
918553,777397
918553,130458
918553,703939
918553,56896
918553,376435
918553,1195748
918553,220952
918553,106380
165007,17565
165007,246994
165007,1041786
165007,591235
165007,1042017
165007,345732
165007,698133
165007,608062
165007,485193
165007,206865
165007,878708
165007,141485
165007,67839
165007,665957
165007,674226
165007,977442
165007,871202
165007,764755
165007,519222
165007,281751
165007,249012
165007,707777
165007,412911
165007,839281
165007,315124
165007,225419
165007,503953
165007,1200313
165007,504103
165007,823803
165007,78596
165007,201659
165007,783786
165007,906707
165007,1144370
165007,317033
165007,595720
165007,653168
165007,317339
165007,596073
165007,301409
165007,244133
165007,383406
165007,1014258
165007,203377
165007,1170343
165007,695299
165007,777397
165007,130458
165007,703939
165007,56896
165007,376435
165007,1195748
165007,220952
165007,106380
17565,246994
17565,1041786
17565,591235
17565,1042017
17565,345732
17565,698133
17565,608062
17565,485193
17565,206865
17565,878708
17565,141485
17565,67839
17565,665957
17565,674226
17565,977442
17565,871202
17565,519222
17565,281751
17565,249012
17565,707777
17565,412911
17565,839281
17565,315124
17565,225419
17565,503953
17565,1200313
17565,504103
17565,823803
17565,78596
17565,783786
17565,906707
17565,1144370
17565,317033
17565,595720
17565,653168
17565,317339
17565,596073
17565,301409
17565,244133
17565,383406
17565,1014258
17565,203377
17565,1170343
17565,695299
17565,777397
17565,130458
17565,703939
17565,56896
17565,376435
17565,1195748
17565,220952
17565,106380
1082577,453128
1082577,871202
1082577,764755
1082577,151611
1082577,995423
1082577,291431
1082577,201659
1082577,859218
1082577,572601
246994,1041786
246994,591235
246994,1042017
246994,345732
246994,698133
246994,608062
246994,485193
246994,206865
246994,878708
246994,141485
246994,67839
246994,665957
246994,674226
246994,977442
246994,871202
246994,519222
246994,281751
246994,249012
246994,707777
246994,412911
246994,839281
246994,315124
246994,225419
246994,503953
246994,1200313
246994,504103
246994,823803
246994,78596
246994,783786
246994,906707
246994,1144370
246994,317033
246994,595720
246994,653168
246994,317339
246994,596073
246994,301409
246994,244133
246994,383406
246994,1014258
246994,203377
246994,1170343
246994,695299
246994,777397
246994,130458
246994,703939
246994,56896
246994,376435
246994,1195748
246994,220952
246994,106380
1041786,591235
1041786,1042017
1041786,345732
1041786,698133
1041786,608062
1041786,485193
1041786,206865
1041786,878708
1041786,141485
1041786,67839
1041786,665957
1041786,674226
1041786,977442
1041786,871202
1041786,519222
1041786,281751
1041786,249012
1041786,707777
1041786,412911
1041786,839281
1041786,315124
1041786,225419
1041786,503953
1041786,1200313
1041786,504103
1041786,823803
1041786,78596
1041786,783786
1041786,906707
1041786,1144370
1041786,317033
1041786,595720
1041786,653168
1041786,317339
1041786,596073
1041786,301409
1041786,244133
1041786,383406
1041786,1014258
1041786,203377
1041786,1170343
1041786,695299
1041786,777397
1041786,130458
1041786,703939
1041786,56896
1041786,376435
1041786,1195748
1041786,220952
1041786,106380
591235,1042017
591235,345732
591235,698133
591235,608062
591235,485193
591235,206865
591235,878708
591235,141485
591235,67839
591235,665957
591235,674226
591235,977442
591235,871202
591235,519222
591235,281751
591235,249012
591235,707777
591235,412911
591235,839281
591235,315124
591235,225419
591235,503953
591235,1200313
591235,504103
591235,823803
591235,78596
591235,783786
591235,906707
591235,1144370
591235,317033
591235,595720
591235,653168
591235,317339
591235,596073
591235,301409
591235,244133
591235,383406
591235,1014258
591235,203377
591235,1170343
591235,695299
591235,777397
591235,130458
591235,703939
591235,56896
591235,376435
591235,1195748
591235,220952
591235,106380
1042017,345732
1042017,698133
1042017,608062
1042017,485193
1042017,206865
1042017,878708
1042017,141485
1042017,67839
1042017,665957
1042017,674226
1042017,977442
1042017,871202
1042017,519222
1042017,281751
1042017,249012
1042017,707777
1042017,412911
1042017,839281
1042017,315124
1042017,225419
1042017,503953
1042017,1200313
1042017,504103
1042017,823803
1042017,78596
1042017,783786
1042017,906707
1042017,1144370
1042017,317033
1042017,595720
1042017,653168
1042017,317339
1042017,596073
1042017,301409
1042017,244133
1042017,383406
1042017,1014258
1042017,203377
1042017,1170343
1042017,695299
1042017,777397
1042017,130458
1042017,703939
1042017,56896
1042017,376435
1042017,1195748
1042017,220952
1042017,106380
345732,698133
345732,608062
345732,485193
345732,206865
345732,878708
345732,141485
345732,67839
345732,665957
345732,674226
345732,977442
345732,871202
345732,519222
345732,281751
345732,249012
345732,707777
345732,412911
345732,839281
345732,315124
345732,225419
345732,503953
345732,1200313
345732,504103
345732,823803
345732,78596
345732,783786
345732,906707
345732,1144370
345732,317033
345732,595720
345732,653168
345732,317339
345732,596073
345732,301409
345732,244133
345732,383406
345732,1014258
345732,203377
345732,1170343
345732,695299
345732,777397
345732,130458
345732,703939
345732,56896
345732,376435
345732,1195748
345732,220952
345732,106380
698133,608062
698133,485193
698133,206865
698133,878708
698133,141485
698133,67839
698133,665957
698133,674226
698133,977442
698133,871202
698133,764755
698133,519222
698133,281751
698133,249012
698133,707777
698133,412911
698133,839281
698133,315124
698133,225419
698133,503953
698133,1200313
698133,504103
698133,823803
698133,78596
698133,201659
698133,783786
698133,906707
698133,1144370
698133,317033
698133,595720
698133,653168
698133,317339
698133,596073
698133,301409
698133,244133
698133,383406
698133,1014258
698133,203377
698133,1170343
698133,695299
698133,777397
698133,130458
698133,703939
698133,56896
698133,376435
698133,1195748
698133,220952
698133,106380
608062,485193
608062,206865
608062,878708
608062,141485
608062,67839
608062,665957
608062,674226
608062,977442
608062,871202
608062,519222
608062,281751
608062,249012
608062,707777
608062,412911
608062,839281
608062,315124
608062,225419
608062,503953
608062,1200313
608062,504103
608062,823803
608062,78596
608062,783786
608062,906707
608062,1144370
608062,317033
608062,595720
608062,653168
608062,317339
608062,596073
608062,301409
608062,244133
608062,383406
608062,1014258
608062,203377
608062,1170343
608062,695299
608062,777397
608062,130458
608062,703939
608062,56896
608062,376435
608062,1195748
608062,220952
608062,106380
485193,206865
485193,878708
485193,141485
485193,67839
485193,665957
485193,674226
485193,977442
485193,871202
485193,519222
485193,281751
485193,249012
485193,707777
485193,412911
485193,839281
485193,315124
485193,151611
485193,225419
485193,503953
485193,1200313
485193,504103
485193,823803
485193,78596
485193,783786
485193,906707
485193,1144370
485193,317033
485193,595720
485193,653168
485193,317339
485193,596073
485193,301409
485193,244133
485193,383406
485193,1014258
485193,203377
485193,1170343
485193,695299
485193,777397
485193,130458
485193,703939
485193,56896
485193,376435
485193,1195748
485193,220952
485193,106380
206865,878708
206865,141485
206865,67839
206865,665957
206865,674226
206865,977442
206865,871202
206865,519222
206865,281751
206865,249012
206865,707777
206865,412911
206865,839281
206865,315124
206865,225419
206865,503953
206865,1200313
206865,504103
206865,823803
206865,78596
206865,783786
206865,906707
206865,1144370
206865,317033
206865,595720
206865,653168
206865,317339
206865,596073
206865,301409
206865,244133
206865,383406
206865,1014258
206865,203377
206865,1170343
206865,695299
206865,777397
206865,130458
206865,703939
206865,56896
206865,376435
206865,1195748
206865,220952
206865,106380
878708,141485
878708,67839
878708,665957
878708,674226
878708,977442
878708,871202
878708,519222
878708,281751
878708,249012
878708,707777
878708,412911
878708,839281
878708,315124
878708,225419
878708,503953
878708,1200313
878708,504103
878708,823803
878708,78596
878708,783786
878708,906707
878708,1144370
878708,317033
878708,595720
878708,653168
878708,317339
878708,596073
878708,301409
878708,244133
878708,383406
878708,1014258
878708,203377
878708,1170343
878708,695299
878708,777397
878708,130458
878708,703939
878708,56896
878708,376435
878708,1195748
878708,220952
878708,106380
141485,67839
141485,665957
141485,674226
141485,977442
141485,871202
141485,519222
141485,281751
141485,249012
141485,707777
141485,412911
141485,839281
141485,315124
141485,225419
141485,503953
141485,1200313
141485,504103
141485,823803
141485,78596
141485,783786
141485,906707
141485,1144370
141485,317033
141485,595720
141485,653168
141485,317339
141485,596073
141485,301409
141485,244133
141485,383406
141485,1014258
141485,203377
141485,1170343
141485,695299
141485,777397
141485,130458
141485,703939
141485,56896
141485,376435
141485,1195748
141485,220952
141485,106380
67839,665957
67839,674226
67839,977442
67839,871202
67839,519222
67839,281751
67839,249012
67839,707777
67839,412911
67839,839281
67839,315124
67839,225419
67839,503953
67839,1200313
67839,504103
67839,823803
67839,78596
67839,783786
67839,906707
67839,1144370
67839,317033
67839,595720
67839,653168
67839,317339
67839,596073
67839,301409
67839,244133
67839,383406
67839,1014258
67839,203377
67839,1170343
67839,695299
67839,777397
67839,130458
67839,703939
67839,56896
67839,376435
67839,1195748
67839,220952
67839,106380
665957,674226
665957,977442
665957,871202
665957,519222
665957,281751
665957,249012
665957,707777
665957,412911
665957,839281
665957,315124
665957,225419
665957,503953
665957,1200313
665957,504103
665957,823803
665957,78596
665957,783786
665957,906707
665957,1144370
665957,317033
665957,595720
665957,653168
665957,317339
665957,596073
665957,301409
665957,244133
665957,383406
665957,1014258
665957,203377
665957,1170343
665957,695299
665957,777397
665957,130458
665957,703939
665957,56896
665957,376435
665957,1195748
665957,220952
665957,106380
674226,977442
674226,871202
674226,519222
674226,281751
674226,249012
674226,707777
674226,412911
674226,839281
674226,315124
674226,225419
674226,503953
674226,1200313
674226,504103
674226,823803
674226,78596
674226,783786
674226,906707
674226,1144370
674226,317033
674226,595720
674226,653168
674226,317339
674226,596073
674226,301409
674226,244133
674226,383406
674226,1014258
674226,203377
674226,1170343
674226,695299
674226,777397
674226,130458
674226,703939
674226,56896
674226,376435
674226,1195748
674226,220952
674226,106380
453128,871202
453128,764755
453128,151611
453128,995423
453128,291431
453128,78596
453128,201659
453128,783786
453128,906707
453128,317033
453128,595720
453128,1170343
453128,859218
453128,572601
977442,871202
977442,519222
977442,281751
977442,249012
977442,707777
977442,412911
977442,839281
977442,315124
977442,225419
977442,503953
977442,1200313
977442,504103
977442,823803
977442,78596
977442,783786
977442,906707
977442,1144370
977442,317033
977442,595720
977442,653168
977442,317339
977442,596073
977442,301409
977442,244133
977442,383406
977442,1014258
977442,203377
977442,1170343
977442,695299
977442,777397
977442,130458
977442,703939
977442,56896
977442,376435
977442,1195748
977442,220952
977442,106380
871202,764755
871202,519222
871202,281751
871202,249012
871202,707777
871202,412911
871202,839281
871202,315124
871202,151611
871202,995423
871202,225419
871202,503953
871202,1200313
871202,504103
871202,823803
871202,78596
871202,201659
871202,783786
871202,906707
871202,1144370
871202,317033
871202,595720
871202,653168
871202,317339
871202,596073
871202,301409
871202,244133
871202,383406
871202,1014258
871202,203377
871202,1170343
871202,695299
871202,777397
871202,130458
871202,703939
871202,56896
871202,376435
871202,1195748
871202,220952
871202,106380
764755,707777
764755,151611
764755,995423
764755,291431
764755,78596
764755,201659
764755,783786
764755,906707
764755,317033
764755,595720
764755,1014258
764755,1170343
764755,695299
764755,859218
764755,572601
764755,376435
519222,281751
519222,249012
519222,707777
519222,412911
519222,839281
519222,315124
519222,225419
519222,503953
519222,1200313
519222,504103
519222,823803
519222,78596
519222,783786
519222,906707
519222,1144370
519222,317033
519222,595720
519222,653168
519222,317339
519222,596073
519222,301409
519222,244133
519222,383406
519222,1014258
519222,203377
519222,1170343
519222,695299
519222,777397
519222,130458
519222,703939
519222,56896
519222,376435
519222,1195748
519222,220952
519222,106380
281751,249012
281751,707777
281751,412911
281751,839281
281751,315124
281751,225419
281751,503953
281751,1200313
281751,504103
281751,823803
281751,78596
281751,783786
281751,906707
281751,1144370
281751,317033
281751,595720
281751,653168
281751,317339
281751,596073
281751,301409
281751,244133
281751,383406
281751,1014258
281751,203377
281751,1170343
281751,695299
281751,777397
281751,130458
281751,703939
281751,56896
281751,376435
281751,1195748
281751,220952
281751,106380
249012,707777
249012,412911
249012,839281
249012,315124
249012,225419
249012,503953
249012,1200313
249012,504103
249012,823803
249012,78596
249012,783786
249012,906707
249012,1144370
249012,317033
249012,595720
249012,653168
249012,317339
249012,596073
249012,301409
249012,244133
249012,383406
249012,1014258
249012,203377
249012,1170343
249012,695299
249012,777397
249012,130458
249012,703939
249012,56896
249012,376435
249012,1195748
249012,220952
249012,106380
707777,412911
707777,839281
707777,315124
707777,225419
707777,503953
707777,1200313
707777,504103
707777,823803
707777,78596
707777,201659
707777,783786
707777,906707
707777,1144370
707777,317033
707777,595720
707777,653168
707777,317339
707777,596073
707777,301409
707777,244133
707777,383406
707777,1014258
707777,203377
707777,1170343
707777,695299
707777,777397
707777,130458
707777,703939
707777,56896
707777,376435
707777,1195748
707777,220952
707777,106380
412911,839281
412911,315124
412911,225419
412911,503953
412911,1200313
412911,504103
412911,823803
412911,78596
412911,783786
412911,906707
412911,1144370
412911,317033
412911,595720
412911,653168
412911,317339
412911,596073
412911,301409
412911,244133
412911,383406
412911,1014258
412911,203377
412911,1170343
412911,695299
412911,777397
412911,130458
412911,703939
412911,56896
412911,376435
412911,1195748
412911,220952
412911,106380
839281,315124
839281,225419
839281,503953
839281,1200313
839281,504103
839281,823803
839281,78596
839281,783786
839281,906707
839281,1144370
839281,317033
839281,595720
839281,653168
839281,317339
839281,596073
839281,301409
839281,244133
839281,383406
839281,1014258
839281,203377
839281,1170343
839281,695299
839281,777397
839281,130458
839281,703939
839281,56896
839281,376435
839281,1195748
839281,220952
839281,106380
315124,225419
315124,503953
315124,1200313
315124,504103
315124,823803
315124,78596
315124,783786
315124,906707
315124,1144370
315124,317033
315124,595720
315124,653168
315124,317339
315124,596073
315124,301409
315124,244133
315124,383406
315124,1014258
315124,203377
315124,1170343
315124,695299
315124,777397
315124,130458
315124,703939
315124,56896
315124,376435
315124,1195748
315124,220952
315124,106380
151611,995423
151611,291431
151611,78596
151611,201659
151611,906707
151611,595720
151611,1170343
151611,695299
151611,859218
151611,572601
151611,376435
995423,291431
995423,78596
995423,201659
995423,783786
995423,906707
995423,317033
995423,595720
995423,1170343
995423,859218
995423,572601
225419,503953
225419,1200313
225419,504103
225419,823803
225419,78596
225419,783786
225419,906707
225419,1144370
225419,317033
225419,595720
225419,653168
225419,317339
225419,596073
225419,301409
225419,244133
225419,383406
225419,1014258
225419,203377
225419,1170343
225419,695299
225419,777397
225419,130458
225419,703939
225419,56896
225419,376435
225419,1195748
225419,220952
225419,106380
503953,1200313
503953,504103
503953,823803
503953,78596
503953,783786
503953,906707
503953,1144370
503953,317033
503953,595720
503953,653168
503953,317339
503953,596073
503953,301409
503953,244133
503953,383406
503953,1014258
503953,203377
503953,1170343
503953,695299
503953,777397
503953,130458
503953,703939
503953,56896
503953,376435
503953,1195748
503953,220952
503953,106380
1200313,504103
1200313,823803
1200313,78596
1200313,783786
1200313,906707
1200313,1144370
1200313,317033
1200313,595720
1200313,653168
1200313,317339
1200313,596073
1200313,301409
1200313,244133
1200313,383406
1200313,1014258
1200313,203377
1200313,1170343
1200313,695299
1200313,777397
1200313,130458
1200313,703939
1200313,56896
1200313,376435
1200313,1195748
1200313,220952
1200313,106380
504103,823803
504103,78596
504103,783786
504103,906707
504103,1144370
504103,317033
504103,595720
504103,653168
504103,317339
504103,596073
504103,301409
504103,244133
504103,383406
504103,1014258
504103,203377
504103,1170343
504103,695299
504103,777397
504103,130458
504103,703939
504103,56896
504103,376435
504103,1195748
504103,220952
504103,106380
823803,78596
823803,783786
823803,906707
823803,1144370
823803,317033
823803,595720
823803,653168
823803,317339
823803,596073
823803,301409
823803,244133
823803,383406
823803,1014258
823803,203377
823803,1170343
823803,695299
823803,777397
823803,130458
823803,703939
823803,56896
823803,376435
823803,1195748
823803,220952
823803,106380
291431,201659
291431,859218
291431,572601
78596,201659
78596,783786
78596,906707
78596,1144370
78596,317033
78596,595720
78596,653168
78596,317339
78596,596073
78596,301409
78596,244133
78596,383406
78596,1014258
78596,203377
78596,1170343
78596,695299
78596,777397
78596,130458
78596,703939
78596,56896
78596,376435
78596,1195748
78596,220952
78596,106380
201659,783786
201659,906707
201659,317033
201659,595720
201659,1014258
201659,1170343
201659,695299
201659,859218
201659,572601
201659,376435
783786,906707
783786,1144370
783786,317033
783786,595720
783786,653168
783786,317339
783786,596073
783786,301409
783786,244133
783786,383406
783786,1014258
783786,203377
783786,1170343
783786,695299
783786,777397
783786,130458
783786,703939
783786,56896
783786,376435
783786,1195748
783786,220952
783786,106380
906707,1144370
906707,317033
906707,595720
906707,653168
906707,317339
906707,596073
906707,301409
906707,244133
906707,383406
906707,1014258
906707,203377
906707,1170343
906707,695299
906707,777397
906707,130458
906707,703939
906707,56896
906707,376435
906707,1195748
906707,220952
906707,106380
1144370,317033
1144370,595720
1144370,653168
1144370,317339
1144370,596073
1144370,301409
1144370,244133
1144370,383406
1144370,1014258
1144370,203377
1144370,1170343
1144370,695299
1144370,777397
1144370,130458
1144370,703939
1144370,56896
1144370,376435
1144370,1195748
1144370,220952
1144370,106380
317033,595720
317033,653168
317033,317339
317033,596073
317033,301409
317033,244133
317033,383406
317033,1014258
317033,203377
317033,1170343
317033,695299
317033,777397
317033,130458
317033,703939
317033,56896
317033,376435
317033,1195748
317033,220952
317033,106380
595720,653168
595720,317339
595720,596073
595720,301409
595720,244133
595720,383406
595720,1014258
595720,203377
595720,1170343
595720,695299
595720,777397
595720,130458
595720,703939
595720,56896
595720,376435
595720,1195748
595720,220952
595720,106380
653168,317339
653168,596073
653168,301409
653168,244133
653168,383406
653168,1014258
653168,203377
653168,1170343
653168,695299
653168,777397
653168,130458
653168,703939
653168,56896
653168,376435
653168,1195748
653168,220952
653168,106380
317339,596073
317339,301409
317339,244133
317339,383406
317339,1014258
317339,203377
317339,1170343
317339,695299
317339,777397
