left_instance_id,right_instance_id
596073,1062170
34396,321927
604087,984141
519590,1181097
1114862,1164020
183779,1155623
284379,637340
434374,504103
484332,1188973
203377,1083209
10448,665105
859941,1196506
225419,345732
315124,596073
276727,774273
56896,617298
317033,995423
268660,462342
932075,981129
199300,617298
859066,1193246
270197,1081472
197042,271364
728794,977442
863232,1079385
310482,1199587
726294,728794
393759,1195748
104977,418025
104977,936634
276727,954611
64135,730413
183779,269359
366473,604087
252203,943022
653168,918553
120541,346220
732934,975781
392281,823803
317339,728794
887083,900555
268660,711741
279050,281751
290462,887913
159134,284046
183779,279050
310482,611004
480983,946260
151611,604087
504103,918553
936634,977442
279050,328181
604476,925252
579522,1083329
536385,1059128
618417,1042017
57547,345173
104977,434374
269179,765044
539005,1034750
17565,412911
668460,917013
141485,617298
246638,423218
343554,725704
715352,739890
63351,1132226
605123,777397
251316,783266
34396,943450
480511,1062170
839281,936634
300930,598072
249012,665957
15001,126196
400124,738563
81979,1032600
605123,626577
34396,484332
131856,289799
504103,539005
730413,1139993
695299,984141
677261,727834
900995,978176
392281,1144599
503953,1179685
967246,1034750
81979,216431
983468,1097190
474256,568711
289799,557605
773674,1139993
1158280,1188973
429726,896453
428253,651055
89391,406887
262069,741654
702572,1123928
399593,489783
113175,257037
872089,1004420
579374,596073
246994,665957
568114,839281
420447,927616
720028,952697
131856,217610
536385,617298
596073,975781
178591,1141787
783786,884883
1083348,1188973
317033,1195748
315124,651055
696428,954288
410199,1101685
295250,1123928
281751,1023494
954611,1082248
764755,1054506
177740,1097190
722304,722520
216359,763217
478409,1199884
56896,246181
462342,711741
316167,957824
281751,428253
910630,999224
199300,246181
269359,732934
56896,726294
120541,774118
665008,962676
418789,640306
732934,1002305
793893,1013285
252998,1013285
269359,568114
343554,475997
503953,977442
1159290,1215923
106380,651055
117055,844933
136639,1033634
216431,508994
843907,1008198
502519,696428
698653,1004420
151611,376435
947134,1028886
142264,206565
131856,291464
270197,1158280
506338,1123928
162881,778474
485193,651055
15001,657437
726294,823803
270197,323452
303592,983230
594193,1101042
618417,777397
527144,538418
519222,665957
328181,392281
199300,504103
525270,1151303
741654,807660
371364,570242
130458,246994
1192492,1195862
478409,801209
392281,543560
590021,1102175
98098,802292
34396,354546
618417,626577
317339,823803
639592,1163085
160698,953844
141485,246181
300147,1023494
45623,793893
204975,1002305
884166,1168566
246181,639640
300147,428253
823803,1034750
683141,1132226
15001,492859
12950,371364
412911,608062
246181,1144370
262069,781468
279050,1199587
74573,175231
555485,1002973
240040,332943
354546,943022
1036472,1081472
257037,960334
393759,1163520
15001,74573
104977,1179685
690701,703698
300972,1021375
543560,1042017
434022,781468
617298,1062170
726294,1144370
300972,492859
113175,807660
1021375,1215923
567790,793893
51274,545219
626577,1059128
918553,936634
141485,504103
317339,639640
300147,317339
300147,315124
279050,611004
64172,1023159
396084,1030741
346220,715352
392281,839281
427882,726294
977442,1041786
317339,1144599
81979,175317
317339,1144370
608062,995423
1083209,1132226
536385,726294
268660,316167
922697,984141
310514,1130262
54240,276727
508994,799929
574237,1023159
1059128,1155623
749709,981309
498066,556300
327240,962676
475997,953269
777397,1144370
565684,898641
81979,767767
20371,67839
434374,683141
150734,310482
465818,1088097
104977,977442
839281,1179685
392281,427882
144855,764755
175231,1159290
674226,1083209
178591,793893
618417,728794
570679,660122
301409,1062170
327240,665008
626976,1082248
305127,639592
1081472,1083348
300147,418025
677261,957824
257037,555485
130458,703939
328181,480511
595720,783786
301409,579374
383406,1023494
45623,271364
96558,722520
987234,1033663
343554,657437
197508,472984
371364,1082248
43547,1212563
480511,1002305
282810,376435
383406,428253
128045,904969
122043,446507
462342,1199506
1034750,1144599
639640,1034750
896453,1073700
246181,506713
317033,1163520
459475,826955
266895,421608
504103,618417
434374,918553
55568,305127
114795,1013658
96558,197508
67939,269179
5560,54240
729116,1082248
690871,722231
791724,922697
604476,954288
418025,1132226
252203,1083348
150734,244133
957824,1199506
317339,543560
55568,560821
1002305,1144599
282810,922697
150734,301409
131856,701429
617298,975781
346220,739890
716113,923715
63351,651055
565684,944400
720053,1192492
816931,840957
428253,1083209
435482,807660
246181,839281
220952,1199587
960334,1002973
604087,1054506
943450,957824
429726,525270
608062,1195748
434374,539005
626976,915589
827147,1053882
555161,925252
1036472,1158280
141485,674226
907337,1010448
613184,741654
1042017,1199587
249012,1014258
997206,1146173
316167,943450
371364,915589
392281,467117
315124,1083209
114795,749709
17565,317033
200629,233180
543560,618417
726294,839281
739890,1158280
525270,695299
639592,727834
203377,315124
351669,626976
178591,271364
639640,878708
624776,1188942
605123,1144370
560821,715352
317339,839281
183779,281751
127214,983230
886073,1212563
383406,418025
579522,972646
204975,732934
639640,967246
453128,1170343
276727,1146173
246994,1014258
366473,1151303
106380,1083209
729116,915589
702572,890759
201659,429726
1165334,1199506
204975,568114
183779,328181
301409,975781
423218,1023159
331031,773674
665008,783266
615011,1033663
305127,462342
150734,220952
230946,316167
728794,1062170
46334,541098
249012,783786
151611,1151303
310482,1023494
39933,887661
774273,983468
485193,1083209
85149,251316
626577,726294
12242,114795
743096,1079385
431984,592450
165007,604087
310482,428253
203377,936634
918553,1179685
185139,1152044
618417,823803
539005,674226
75909,525700
506713,674226
104977,300147
305127,711741
40654,268660
526962,900995
700578,1213845
410199,1073700
543560,728794
56896,683141
176690,189372
246994,783786
199300,683141
114795,224952
197508,555161
617298,1002305
984141,1054506
381188,383389
244133,579374
64135,418789
310482,317339
56896,653168
310482,315124
289799,464547
328181,1062170
519222,1014258
936133,997206
54240,1146173
230946,715352
506338,890759
613184,781468
203377,434374
981129,1123928
554231,789530
376435,707777
323452,727834
217610,1008271
120541,1036472
262069,615011
618417,639640
51274,134961
246181,467117
177572,698640
78790,775729
918553,977442
295250,567790
618417,1144370
10434,527144
277082,435482
43547,977945
257037,434022
56896,918553
889198,898548
560821,739890
199300,918553
276727,1131636
51274,1188973
428569,693615
300930,773674
657437,793893
326870,673197
480511,732934
282420,1081472
725704,981309
144855,984141
141485,683141
1014258,1170343
626976,774273
431984,1184108
492859,1158271
480511,568114
243255,695104
106753,334978
244133,596073
63975,792321
321927,346220
310482,418025
310482,936634
354546,1083348
732797,1116550
371364,774273
269359,504103
443797,628213
626976,954611
677261,943450
360898,1162547
159134,1025400
657242,1054717
317339,467117
174679,982737
327240,783266
204975,1034750
506338,567790
371364,954611
15001,1123928
251316,1097340
728794,975781
165007,376435
467117,543560
389279,999224
805694,1015253
844933,944475
74573,953269
57547,1134822
392281,1155623
1023494,1042017
300147,977442
340079,835961
504103,823803
1013285,1159290
246638,778474
729116,774273
197042,1021375
85149,1028923
536239,706994
175231,725704
536385,683141
698133,1101685
141485,918553
45623,175231
310482,434374
268660,943022
413584,738563
17565,639978
431984,564505
183779,1199587
503953,579374
271364,890759
844933,1115364
729116,954611
56896,141485
427882,653168
565083,1191260
477299,1025400
161683,1120366
936634,975781
249012,412911
807660,999224
536385,653168
774118,1163085
703998,1197442
435482,992401
230946,739890
160698,228806
596073,1059128
78596,995423
932075,1013658
492859,1215923
639592,957824
67839,225419
774273,840058
5585,541098
298498,1028923
396084,729116
464547,1008271
183779,611004
41532,303592
141485,539005
394970,694312
434374,618417
432286,555407
63351,1083209
275791,1181214
246994,412911
543560,823803
472984,502519
504103,1144599
826955,1054506
538418,738563
120541,134961
435482,960334
536385,918553
912047,1054717
527144,1212563
418025,651055
82933,1053797
279050,1023494
276727,351669
43547,600291
673197,972906
331031,1024080
922697,1054506
503953,596073
126196,1215923
279050,428253
67839,591235
492859,981129
767249,906586
475997,657242
43887,381188
56896,63351
305127,1199506
321927,774118
764186,790457
326870,972906
579374,1059128
175231,475997
271364,567790
12950,1082248
783786,1163520
203377,1179685
506713,918553
12242,1158271
596073,617298
270197,316167
17565,871202
480511,1034750
555161,954288
257037,999224
31195,778023
618417,839281
10434,564059
728794,1002305
793893,1159290
252998,1159290
543560,639640
269359,674226
162881,1079608
383406,977442
56896,150734
316167,545219
279050,317339
279050,315124
418789,832970
543560,1144599
117055,722304
462342,943022
543560,1144370
947134,1213845
402356,1004420
282420,323452
592450,722231
432286,840632
506713,539005
753549,832970
503953,975781
486705,1130803
393759,1170343
104977,1062170
915589,1097190
764755,1151303
435482,555485
666060,738563
62075,665105
203377,977442
434022,807660
300302,933048
1144370,1179685
294893,360898
78596,1195748
144855,165007
867324,1146586
328181,1002305
504103,543560
120541,1165334
12950,915589
120541,270197
2602,591288
639640,1041786
64172,1195862
279050,418025
150734,427882
12242,1215923
141485,150734
697210,977821
46334,500039
315124,726294
651055,1059128
472984,696428
310482,1179685
64135,1139993
40654,346220
252203,305127
262069,389279
574237,1195862
400124,538418
683141,1083209
472984,792321
626577,683141
839281,1062170
15001,178591
251316,1063126
197042,506338
252203,560821
431984,916147
346220,517367
76617,1132226
345173,1181214
775729,1024080
12242,981129
703939,1200313
27744,962676
626577,653168
539005,1042017
559035,722520
220952,1023494
294893,332119
220952,428253
34396,255274
246181,1132226
15001,295250
932075,981309
10434,666060
451162,930988
206865,1200313
27744,665008
5560,863232
310482,977442
698133,1035512
197042,912047
204975,605123
199300,618417
698133,791724
317033,1170343
106380,317339
106380,315124
175231,657437
967246,1042017
428253,936634
34396,40654
217610,498066
626577,918553
726294,1132226
158644,1188396
475997,702572
104977,975781
165007,1151303
175231,343554
220952,317339
220952,315124
40654,120541
67839,519222
894089,1035563
543560,839281
127660,383074
56896,310482
863232,1097190
177740,936133
199300,310482
639592,943450
739890,1199506
294893,809333
579374,726294
216431,799929
427882,480511
657242,1013658
251316,327240
389254,496008
428253,434374
303592,402356
777397,1132226
160698,787055
40654,774118
141485,618417
20371,206865
106380,418025
106380,936634
927370,1146586
787055,953844
954611,1131636
555485,1033663
484332,1158280
315124,383406
12950,774273
41532,262399
212242,1097190
526962,816931
203377,300147
823878,1168566
485193,936634
839281,975781
220952,418025
220952,936634
741654,999224
418025,1083209
707777,826955
268660,1083348
676415,799764
305127,677261
141485,310482
56896,244133
301409,1059128
657242,749709
199300,244133
1123928,1141787
56896,104977
792321,1115364
665008,1097340
106380,434374
423218,1195862
840632,953844
434374,1144599
56896,301409
269359,539005
5585,500039
249012,317033
84775,385484
480511,605123
216431,767767
464547,498066
823803,1042017
126196,793893
45623,953269
918553,1062170
262069,992401
328181,732934
281751,579374
74573,657242
220952,434374
626976,1146173
467117,1155623
76617,596073
328181,568114
912047,1013658
651055,726294
765044,817272
291464,557605
604087,1151303
539005,618417
506713,618417
104977,1002305
204975,674226
113175,999224
878708,1034750
467117,878708
246994,317033
371364,1146173
277082,910630
434022,992401
855597,978475
432286,975105
579522,1134987
67839,453128
323452,943450
67939,1191260
698653,872089
316167,1188973
467117,967246
32667,843907
262069,960334
323452,484332
301409,617298
170051,741654
701429,986333
567790,953269
652,839462
331838,651639
134961,545219
340426,560821
429726,459475
613184,807660
898641,1040368
729067,987234
729116,1146173
255274,545219
434022,960334
269179,413584
270197,943022
657242,890759
564505,809333
56896,220952
199300,220952
281751,596073
605123,1132226
54240,371364
611004,726294
197508,502519
394970,596474
951273,1046485
517367,639592
300147,579374
126196,197042
462342,1083348
269359,1042017
564059,765044
305127,943022
305127,340426
60970,395771
774118,957824
276727,626976
279050,977442
839281,1002305
1083348,1158280
343554,890759
183779,1023494
321927,1036472
486154,745880
230946,517367
92945,585622
434374,543560
183779,428253
722304,944475
150734,1155623
539005,728794
63351,315124
506713,728794
439649,555407
977442,1144370
300930,813048
1023494,1144599
428253,1179685
1023494,1144370
957824,1083348
568114,1199587
598072,813048
467117,503953
150734,878708
878708,967246
960334,1033663
282810,826955
224952,793893
327240,1097340
418789,753549
252998,475997
63975,925252
243199,309265
150734,967246
459475,707777
130458,665957
728794,1059128
698133,906707
626976,1131636
150734,269359
657242,932075
953269,1158271
984141,1151303
236010,741654
183779,317339
183779,315124
680488,750304
348909,633806
918553,975781
300147,596073
608062,1170343
480511,674226
371364,1131636
206560,980361
389770,852468
27744,783266
76617,651055
412911,591235
434022,555485
975781,1132226
45623,506338
343554,932075
17565,884883
323452,354546
300302,665008
246638,1079608
343554,567790
63351,936634
711741,774118
328181,1034750
345732,608062
696428,722520
435482,999224
106380,1179685
936634,1059128
25674,528550
315124,653168
394970,977821
351669,983468
653168,1155623
246181,651055
127214,402356
439649,840632
729116,1131636
197042,1013285
896453,922697
517367,774118
12242,197042
294893,1101042
485193,1179685
337254,997429
792321,844933
618417,1132226
653168,878708
220952,1179685
482207,927616
301409,726294
504103,1155623
150734,503953
1440,889198
183779,418025
201659,764755
383406,579374
781468,1002973
995423,1200313
653168,967246
281751,651055
1163085,1188973
197508,696428
987697,1188342
63351,434374
74573,702572
665008,1063126
916147,1162547
677261,1188973
953269,1215923
57235,592450
596073,683141
228806,923715
890759,1021375
42401,507080
482207,1180048
912047,932075
182801,1164767
834317,980943
106380,977442
203377,1062170
997206,1030741
206865,519222
376435,695299
596073,653168
301409,504103
749709,1141787
252203,1163085
262069,987234
484332,711741
178591,506338
485193,977442
392281,1199587
729067,936792
20371,783786
141485,1144599
220952,977442
953269,981129
104977,568114
662387,927060
269359,618417
175317,1035107
174010,500133
558177,789296
383406,596073
871202,1200313
702572,1158271
602914,923715
918553,1002305
639640,777397
432286,953844
596073,918553
269179,886073
539005,823803
506713,823803
503953,1059128
639686,732897
251316,300302
204975,539005
1440,673197
392281,611004
817272,1191260
96558,944475
943450,1188973
579374,653168
10434,43547
249012,871202
295250,1158271
557605,986333
564059,689059
199300,543560
1073700,1101685
826955,1151303
144855,376435
564059,927370
739890,943022
57235,1184108
412911,595720
613184,992401
150734,605123
353187,962676
145821,1097190
922697,1151303
367363,433917
519222,639978
617298,674226
67839,246994
331031,418789
40654,1036472
936792,992401
867324,1212563
315124,392281
246994,871202
282420,715352
539005,639640
410199,922697
114795,252998
453128,608062
564505,1101042
1515,884166
321927,1165334
506338,1158271
353187,665008
539005,1144599
506713,1144599
269359,728794
54240,1030741
310482,579374
503953,617298
613184,960334
702572,1215923
327240,1063126
389279,615011
778023,1130262
657437,953269
936792,960334
206865,453128
351669,840058
346220,560821
412911,519222
889198,921922
182801,637340
186384,813521
141485,543560
413584,538418
262069,434022
203377,975781
651055,683141
786668,1015253
472984,925252
967246,1144599
515875,609608
967246,1144370
295250,1215923
743096,1097190
204975,1042017
300972,1159290
244133,726294
809333,1184108
80583,450904
605123,651055
702572,981129
651055,653168
63351,1179685
467117,1041786
1013658,1021375
17565,249012
842394,927706
492859,749709
692449,947686
56896,427882
310482,596073
519222,871202
480511,539005
199300,427882
525270,1101685
106380,300147
774273,997206
400124,1191260
954288,1115364
295250,981129
34396,252203
506338,1215923
104977,1059128
114795,300972
1440,972906
1041786,1144599
651055,918553
317339,1199587
640306,832970
840058,983468
305127,1083348
262069,936792
428253,480511
76617,1083209
502519,604476
260599,1212452
711741,1199506
593629,696428
300302,783266
429726,764755
328181,605123
63975,954288
220952,300147
291464,464547
67839,703939
611004,653168
1062170,1144599
1062170,1144370
271364,1158271
539005,543560
506713,543560
715352,1163085
252203,727834
567790,657242
484332,1199506
727834,774118
34396,268660
282420,739890
63351,977442
418789,805337
593629,792321
130458,1014258
159489,579522
315124,480511
40654,134961
467117,536385
418025,936634
340426,1163085
1013285,1054717
317339,611004
439649,975105
201659,984141
246181,1083209
310482,975781
506338,981129
878708,1041786
131856,464547
141485,427882
435482,904969
845714,1083329
150734,1041786
617298,683141
170051,615011
345732,1163520
120541,1081472
927370,1212563
726294,1083209
104977,617298
203377,1002305
183779,977442
507080,1040368
503953,726294
823803,1144599
823803,1144370
480511,1042017
204975,485193
773674,775729
434374,1155623
418025,434374
539005,839281
1034750,1199587
506713,839281
725704,1141787
2602,983230
130458,783786
786668,805694
269359,823803
12950,1131636
434374,878708
402356,921873
114795,1141787
51274,1158280
78596,1170343
204975,626577
271364,1215923
777397,1083209
565083,689059
915589,936133
418789,1010776
434374,967246
244133,383406
660310,1024080
617298,918553
1002305,1199587
565083,927370
673197,898548
867324,977945
639592,1188973
556300,1008271
301409,683141
113175,170051
150734,536385
434022,999224
953844,975105
55568,120541
674226,1062170
711741,1036472
150734,281751
482926,937289
936792,987234
653168,1041786
204975,618417
54240,145821
492859,981309
326870,898548
279050,579374
1158280,1199506
774273,863232
150734,328181
301409,653168
40654,1165334
568114,1023494
269179,666060
57235,916147
271364,981129
40654,270197
236010,615011
517367,1036472
793893,1054717
252998,1054717
269359,1144599
1141787,1158271
1083348,1199506
1083209,1179685
507080,621640
328181,674226
184570,275791
225419,591235
230946,305127
178591,1013285
434374,503953
301409,918553
131856,498066
427882,732934
591235,608062
45623,702572
695299,826955
890759,1123928
600291,817272
331031,1139993
410199,698133
353187,783266
81979,1035107
279050,596073
230946,560821
757934,778474
480511,485193
383389,1133820
428253,1062170
51274,282420
639640,1144370
12242,224952
396084,743096
204975,728794
104977,246181
175231,890759
484022,1046485
67839,130458
101197,1175055
63351,300147
809333,916147
12950,351669
429726,1073700
567790,702572
739890,1083348
467117,1199587
78596,393759
354546,727834
120541,1158280
525270,1035512
525270,791724
276727,729116
120541,323452
823803,839281
381188,1133820
660310,730413
811675,1000678
500039,602914
605123,1083209
340426,727834
27744,1097340
480511,618417
177740,570242
568114,936634
615011,741654
252203,957824
104977,504103
106380,1062170
472984,954288
981129,1158271
130458,412911
269359,543560
41532,602555
418025,1179685
467117,611004
767767,1032600
39516,101601
175231,932075
431984,722231
12242,981309
439649,953844
269179,867324
178591,702572
56896,1155623
175231,567790
485193,1062170
199300,1155623
392281,1023494
392281,428253
56896,878708
282420,321927
199300,878708
151611,707777
906707,984141
203377,568114
220952,579374
212242,936133
791724,1054506
289799,556300
300147,1059128
56896,967246
42401,628213
29375,1009159
199300,967246
17565,78596
10434,738563
56896,269359
54240,729116
517367,677261
977442,1132226
199300,269359
17565,1163520
10448,1207994
78596,345732
1023494,1132226
64172,574237
732934,823803
269359,839281
975781,1083209
244133,653168
160698,541098
555161,722520
728794,918553
197042,1159290
480511,728794
701429,1008271
427882,1034750
500039,769399
15001,1158271
170051,389279
775729,1139993
199300,279050
428253,975781
346220,1163085
536385,1034750
34396,346220
983468,1082248
113175,615011
141485,1155623
1013658,1123928
51274,462342
34396,639592
555407,840632
836421,1125042
1155623,1199587
775269,933386
269359,427882
126196,953269
300147,617298
1013285,1013658
711741,1165334
56896,503953
159489,845714
141485,269359
199300,503953
225419,519222
559035,944475
204975,823803
674226,1002305
547165,686592
732934,1144599
932075,1141787
177740,1082248
55568,545219
545219,774118
51274,711741
653168,1199587
282420,484332
392281,418025
106380,975781
517367,1165334
141485,279050
459475,695299
114795,271364
527221,952478
626976,1030741
276727,983468
427882,878708
504103,1199587
262069,904969
727834,1036472
15001,1215923
484332,943022
271364,793893
519222,884883
536385,878708
485193,975781
503953,683141
371364,1030741
236010,389279
617298,618417
220952,975781
427882,967246
1068717,1190080
328181,539005
383406,1059128
162881,757934
270197,305127
413584,1212563
536385,967246
508994,1070036
376435,410199
434022,904969
595720,608062
845714,972646
506713,1155623
34396,120541
204975,639640
503953,653168
467117,777397
378349,963759
992749,1139304
270197,560821
504103,611004
204975,1144599
204975,1144370
281751,726294
128045,910630
186384,791068
729116,1030741
15001,981129
434374,1041786
936133,1082248
1144599,1155623
317339,1023494
428253,1002305
431984,1101042
34396,774118
715352,957824
177740,915589
246181,315124
317339,428253
353187,1176803
412911,703939
543560,1199587
78790,598072
282420,517367
269359,467117
27744,1063126
127214,262399
503953,918553
343554,1158271
568114,1179685
244133,392281
340426,957824
8526,638571
953269,1013658
63351,1062170
224952,953269
793893,1013658
252998,1013658
315124,1002305
525270,906707
353502,656148
427882,503953
56896,605123
443797,565684
1158280,1165334
781468,1033663
64172,246638
150734,203377
67939,689059
459475,525270
475997,657437
480511,823803
543560,611004
225419,453128
722231,1162547
774273,1079385
277082,1002973
67939,927370
96558,472984
560821,1163085
423218,574237
570242,743096
332119,1162547
1041786,1155623
252203,943450
328181,1042017
106380,1002305
541098,923715
300147,726294
763662,981156
170051,992401
5560,570242
150734,777397
246181,936634
434374,536385
301409,310482
657437,702572
203377,617298
183779,579374
150734,626577
300302,1097340
379900,488911
475997,492859
252998,749709
568114,977442
485193,1002305
76617,383406
726294,936634
774118,1188973
732934,839281
389279,435482
898641,1059233
228306,418345
480511,639640
343554,1215923
402356,698653
816931,900995
310482,1059128
104977,683141
432286,787055
480511,1144599
666060,1212563
480511,1144370
665957,1200313
249012,608062
317339,418025
317339,936634
1002305,1023494
376435,459475
27744,327240
246181,434374
246994,249012
204975,506713
593629,925252
557605,1008271
538418,1191260
960590,1104937
418025,480511
56896,106380
276727,840058
777397,936634
51274,1199506
183779,596073
159134,982737
20371,393759
230946,1163085
343554,981129
653168,777397
281751,383406
626577,1155623
246994,608062
427882,605123
321927,1081472
674226,732934
244133,480511
130458,317033
250049,255837
536385,605123
204975,839281
317339,434374
626577,878708
12950,626976
63351,975781
389279,987234
104977,918553
268660,727834
277082,613184
217610,557605
793893,890759
310482,617298
626577,967246
944400,1040368
727230,1099384
197042,725704
177740,774273
443797,898641
383406,726294
328181,485193
220403,1212467
555407,975105
519222,995423
42401,443797
201659,604087
799929,1035107
76617,204975
418570,937553
177740,954611
56896,1041786
145821,936133
144855,826955
199300,1041786
345732,591235
5560,1082248
727834,1165334
160698,500039
104977,539005
257037,435482
269359,1155623
286888,1008198
480511,543560
316167,346220
55568,134961
203377,246181
730413,832970
300302,1028923
794998,998816
392281,977442
64172,720053
332119,594193
839281,918553
96558,555161
793893,932075
252998,932075
953269,981309
328181,618417
316167,639592
696428,944475
428253,568114
114795,175231
570242,626976
104977,141485
823803,1132226
574237,720053
1059128,1132226
637340,1164767
326163,994595
613184,904969
159489,1113411
315124,732934
74573,126196
353187,1097340
197042,475997
434374,1199587
269359,279050
315124,568114
936133,954611
749709,1021375
203377,504103
56896,536385
354546,943450
443797,944400
165007,707777
199300,536385
56896,281751
492859,657242
199300,281751
462342,727834
1035512,1101685
354546,484332
480511,839281
757934,1079608
500039,716113
570679,835961
366473,906707
5560,915589
617298,1144599
56896,328181
63351,1002305
340426,943450
199300,328181
464547,557605
555485,741654
160698,769399
912047,1141787
170051,987234
246181,1179685
106380,568114
434374,611004
943022,1036472
427882,674226
484332,1083348
817272,927370
300302,1063126
120541,316167
204975,467117
201659,376435
427882,1041786
126196,657242
519222,1195748
328181,728794
51274,230946
485193,568114
726294,1179685
536385,1041786
279050,1059128
310482,726294
321927,1158280
418025,1062170
366473,896453
321927,323452
303592,921873
244133,301409
104977,150734
141485,281751
317339,1179685
944475,1115364
376435,1101685
954611,983468
300972,1054717
764755,1035512
626976,729116
151611,896453
141485,328181
64135,640306
371364,729116
281751,653168
74573,657437
777397,1179685
345732,595720
67839,665957
702572,981309
707777,896453
120541,715352
130458,639978
2602,402356
453128,591235
579374,732934
17565,1170343
316167,462342
197508,1063755
40654,1081472
351669,863232
639640,1132226
236010,987234
726294,977442
279050,617298
972646,1115465
270197,1163085
657242,793893
34396,1036472
653168,1023494
805694,838524
268660,957824
1440,898548
618417,936634
295250,981309
246638,757934
74573,492859
513302,525700
72738,496037
317339,977442
269179,600291
300302,327240
787351,1010992
250668,696910
315124,1034750
316167,711741
701176,959371
504103,1023494
300147,683141
203377,674226
343554,793893
396084,1079385
12242,657242
57235,332119
878708,1144370
232532,841563
423218,720053
1034750,1179685
262399,591288
567754,664181
400124,689059
224952,657242
249012,1163520
300147,653168
67839,206865
593629,954288
765044,886073
216431,1035107
55791,679522
683141,1002305
134961,1158280
157847,833213
506338,981309
732934,1155623
255274,1158280
134961,323452
594193,1162547
1002305,1179685
184663,1191242
130458,871202
179046,965119
977442,1083209
778474,1023159
270157,281313
197042,343554
76617,392281
162881,1192492
552680,568976
228806,953844
269179,565083
418025,975781
475997,1123928
673197,921922
1143763,1207770
106380,1059128
199300,1199587
246994,1163520
5560,954611
791724,1151303
27744,300302
983230,1004420
300147,918553
217610,1171854
543560,1023494
1032600,1070036
434374,777397
104977,618417
604476,944475
738563,1212563
54240,212242
485193,1059128
353187,1063126
170051,936792
220952,1059128
120541,739890
328181,823803
695299,707777
78790,773674
45623,725704
560821,957824
303592,602555
728794,1144599
199300,611004
293290,953811
488911,1088097
498066,701429
579522,1113411
332943,1068717
126196,702572
281751,392281
677261,774118
104977,310482
59990,687061
113175,435482
54240,396084
749709,912047
63351,568114
626577,1041786
51274,943022
579374,1034750
611004,732934
106380,617298
141485,1199587
39844,1185001
