left_instance_id,right_instance_id
729116,85082
729116,1215602
729116,175231
729116,1158271
729116,724150
729116,101601
729116,888082
729116,486705
729116,634335
729116,716413
729116,568976
729116,593629
729116,552680
729116,757548
729116,282420
729116,1158983
729116,159600
729116,1142674
729116,651208
729116,1134633
729116,716877
729116,946260
729116,479324
729116,127116
729116,528550
729116,757934
729116,1036472
729116,1110238
729116,954611
729116,86260
729116,184570
729116,921922
729116,37195
729116,995662
729116,889198
729116,61863
729116,307637
729116,922086
729116,987697
729116,160394
729116,127660
729116,29375
729116,914152
729116,348909
729116,250668
729116,1045401
729116,701429
729116,1053797
729116,332943
729116,865480
729116,840957
729116,767249
729116,275791
729116,5560
729116,87659
729116,988793
729116,620200
729116,816931
729116,849705
729116,333667
729116,972646
729116,1161110
729116,817262
729116,1120366
729116,252150
729116,366864
729116,792977
729116,850410
729116,703113
729116,391832
729116,15001
729116,793360
729116,687061
729116,39933
729116,728140
729116,310848
729116,900995
1212452,260599
1179685,884883
1179685,204975
1179685,434374
1179685,418025
1179685,1163520
1179685,246181
1179685,328181
1179685,393759
1179685,1073700
1179685,967246
1179685,639640
1179685,459475
1179685,975781
1179685,525270
1179685,639978
1179685,918553
1179685,984141
1179685,165007
1179685,17565
1179685,246994
1179685,1041786
1179685,591235
1179685,1042017
1179685,345732
1179685,1132226
1179685,698133
1179685,608062
1179685,485193
1179685,1083209
1179685,427882
1179685,206865
1179685,878708
1179685,141485
1179685,67839
1179685,1059128
1179685,665957
1179685,674226
1179685,977442
1179685,871202
1179685,1002305
1179685,543560
1179685,617298
1179685,519222
1179685,683141
1179685,281751
1179685,249012
1179685,707777
1179685,412911
1179685,896453
1179685,1199587
1179685,839281
1179685,315124
1179685,651055
1179685,536385
1179685,1101685
1179685,225419
1179685,503953
1179685,1200313
1179685,282810
1179685,504103
1179685,1151303
1179685,823803
1179685,611004
1179685,78596
1179685,300147
1179685,791724
1179685,480511
1179685,726294
1179685,783786
1179685,906707
1179685,1144370
1179685,317033
1179685,595720
1179685,653168
1179685,63351
1179685,317339
1179685,596073
1179685,301409
1179685,539005
1179685,244133
1179685,383406
1179685,1014258
1179685,203377
1179685,506713
1179685,1170343
1179685,695299
1179685,269359
1179685,777397
1179685,310482
1179685,130458
1179685,703939
1179685,1023494
1179685,56896
1179685,826955
1179685,376435
1179685,728794
1179685,1195748
1179685,220952
1179685,106380
458792,122978
458792,696428
458792,925823
458792,401556
458792,1171613
458792,778474
458792,884988
458792,532786
458792,1016133
458792,295250
458792,156016
458792,500133
458792,983468
458792,565684
458792,573883
458792,1188342
458792,279050
458792,1204806
458792,664181
458792,652
458792,1008271
458792,377489
458792,811675
458792,639686
458792,639717
458792,582380
458792,418570
458792,779047
458792,582449
458792,860984
458792,836421
458792,943022
458792,869337
458792,82933
458792,205818
458792,99409
458792,967804
458792,451771
458792,353502
458792,1000678
458792,623853
458792,9499
458792,1197344
458792,1115465
458792,173388
458792,763217
458792,75114
458792,722304
458792,140673
458792,1033600
458792,107983
458792,1197530
458792,812521
458792,468467
458792,1009159
458792,665105
458792,968212
458792,1123928
458792,1099384
458792,157317
458792,812733
458792,1165063
458792,272241
458792,927616
458792,362407
458792,174010
458792,378867
458792,927759
458792,403534
458792,624776
458792,411834
458792,1190080
458792,1059050
458792,420150
458792,1116508
458792,240040
458792,567754
458792,649701
458792,1174020
458792,543254
458792,2602
458792,469554
458792,739890
458792,797248
458792,174679
458792,297597
458792,199300
458792,371364
458792,1125042
458792,502519
458792,43771
458792,805694
458792,551742
458792,928589
458792,813943
458792,838524
458792,256971
458792,486357
458792,297942
458792,85082
458792,1215602
458792,1158271
458792,724150
458792,101601
458792,101644
458792,888082
458792,216359
458792,1174830
458792,486705
458792,716413
458792,1068717
458792,839462
458792,757548
458792,1158983
458792,544600
458792,651208
458792,716877
458792,946260
458792,479324
458792,684150
458792,127116
458792,528550
458792,757934
458792,1036472
458792,1110238
458792,86260
458792,184570
458792,921922
458792,37195
458792,995662
458792,889198
458792,946571
458792,61863
458792,307637
458792,741837
458792,922086
458792,987697
458792,160394
458792,127660
458792,701429
458792,1053797
458792,332943
458792,62654
458792,865480
458792,275791
458792,406887
458792,5560
458792,87659
458792,1218162
458792,341658
458792,620200
458792,120541
458792,259842
458792,816931
458792,333667
458792,972646
458792,858133
458792,1120366
458792,252150
458792,883020
458792,1055067
458792,792977
458792,850410
458792,15001
458792,793360
458792,728140
458792,310848
458792,900995
1187888,1147038
1187888,172216
1187888,565684
1187888,524746
1187888,1123574
1187888,443797
1187888,42401
1187888,1515
1187888,1001047
1187888,1197762
1187888,337675
1187888,944400
1187888,1059233
1187888,706994
1187888,813521
1187888,150031
1187888,592549
1187888,723674
1187888,584871
1187888,388352
1187888,118025
1187888,609608
1187888,560464
1187888,970141
1187888,372684
1187888,110551
1187888,897123
1187888,78086
1187888,889119
1187888,823719
1187888,1159680
1187888,791068
1187888,823878
1187888,1020495
1187888,1168566
1187888,628213
1187888,898641
1187888,186384
1187888,915531
1187888,1202333
1187888,1210604
1187888,891325
1187888,1170276
1187888,621640
1187888,1055899
1187888,654519
1187888,507080
1187888,884166
1187888,843286
1187888,908878
1187888,901116
524337,41182
524337,884994
524337,532786
524337,500133
524337,983468
524337,1204806
524337,582449
524337,860984
524337,869337
524337,509110
524337,640296
524337,140673
524337,812733
524337,460477
524337,174010
524337,75903
524337,624776
524337,428253
524337,157974
524337,993739
524337,543254
524337,739890
524337,297597
524337,371364
524337,756475
524337,805694
524337,813943
524337,838524
524337,633806
524337,601560
524337,1134633
524337,479324
524337,921922
524337,889198
524337,61863
524337,160394
524337,914152
524337,348909
524337,619439
524337,701429
524337,963759
524337,865480
524337,1062170
524337,5560
524337,120541
524337,817262
524337,792977
524337,15001
524337,793360
966706,950233
1212467,220403
598072,1024080
598072,1212563
598072,975105
598072,500039
598072,541098
598072,410199
598072,787055
598072,484022
598072,353187
598072,689059
598072,418789
598072,951273
598072,1082577
598072,738563
598072,1139993
598072,730413
598072,640306
598072,886073
598072,665008
598072,927370
598072,813048
598072,10434
598072,600291
598072,67939
598072,666060
598072,805337
598072,43547
598072,527144
598072,764755
598072,977945
598072,1010776
598072,27744
598072,765044
598072,85149
598072,1035512
598072,331031
598072,716113
598072,1191260
598072,953844
598072,298498
598072,323095
598072,773674
598072,429726
598072,413584
598072,151611
598072,962676
598072,291431
598072,602914
598072,1028923
598072,660310
598072,783266
598072,840632
598072,160698
598072,201659
598072,78790
598072,922697
598072,1176803
598072,46334
598072,300302
598072,439649
598072,251316
598072,832970
598072,5585
598072,144855
598072,775729
598072,1054506
598072,538418
598072,300930
598072,366473
598072,604087
598072,1046485
598072,923715
598072,817272
598072,432286
598072,1063126
598072,645411
598072,555407
598072,1194611
598072,64135
598072,400124
598072,564059
598072,269179
598072,1170390
598072,777209
598072,867324
598072,859218
598072,580720
598072,572601
598072,933048
598072,400589
598072,769399
598072,228806
598072,327240
598072,1097340
598072,1146586
598072,565083
598072,753549
598082,884988
598082,983468
598082,1204806
598082,639717
598082,779047
598082,1082248
598082,344970
598082,17366
598082,509110
598082,173388
598082,1440
598082,1123928
598082,1165063
598082,624776
598082,993739
598082,739890
598082,371364
598082,256971
598082,633806
598082,240609
598082,757548
598082,479324
598082,954611
598082,348909
598082,619439
598082,898548
598082,120541
598082,252150
598082,703113
598082,900995
1073224,696428
1073224,401556
1073224,869337
1073224,297597
1073224,502519
1073224,175231
1073224,1158716
1073224,1199884
1073224,849705
1073224,792977
1073224,793360
925773,696428
925773,925823
925773,884988
925773,500133
925773,983468
925773,1204806
925773,639717
925773,418570
925773,779047
925773,860984
925773,869337
925773,353502
925773,722304
925773,1033600
925773,812521
925773,174010
925773,297597
925773,371364
925773,502519
925773,813943
925773,716877
925773,127660
925773,275791
925773,15001
925773,760951
1024080,1212563
1024080,975105
1024080,500039
1024080,541098
1024080,410199
1024080,787055
1024080,484022
1024080,353187
1024080,689059
1024080,418789
1024080,951273
1024080,738563
1024080,1139993
1024080,730413
1024080,640306
1024080,886073
1024080,665008
1024080,927370
1024080,813048
1024080,10434
1024080,600291
1024080,67939
1024080,666060
1024080,805337
1024080,453128
1024080,43547
1024080,527144
1024080,764755
1024080,977945
1024080,1010776
1024080,27744
1024080,765044
1024080,85149
1024080,1035512
1024080,331031
1024080,716113
1024080,1191260
1024080,953844
1024080,298498
1024080,323095
1024080,773674
1024080,429726
1024080,413584
1024080,151611
1024080,995423
1024080,962676
1024080,602914
1024080,1028923
1024080,660310
1024080,783266
1024080,840632
1024080,160698
1024080,201659
1024080,78790
1024080,922697
1024080,1176803
1024080,46334
1024080,300302
1024080,439649
1024080,251316
1024080,832970
1024080,5585
1024080,144855
1024080,775729
1024080,1054506
1024080,538418
1024080,300930
1024080,366473
1024080,604087
1024080,1046485
1024080,923715
1024080,817272
1024080,432286
1024080,1063126
1024080,645411
1024080,555407
1024080,1194611
1024080,64135
1024080,400124
1024080,564059
1024080,269179
1024080,1170390
1024080,777209
1024080,867324
1024080,580720
1024080,933048
1024080,400589
1024080,769399
1024080,228806
1024080,327240
1024080,1097340
1024080,1146586
1024080,565083
1024080,753549
122978,696428
122978,925823
122978,401556
122978,1171613
122978,884988
122978,532786
122978,1016133
122978,500133
122978,983468
122978,1204806
122978,377489
122978,418570
122978,779047
122978,582449
122978,860984
122978,836421
122978,869337
122978,451771
122978,353502
122978,1000678
122978,140673
122978,1033600
122978,107983
122978,1197530
122978,812521
122978,1165063
122978,927616
122978,174010
122978,1083324
122978,927892
122978,240040
122978,543254
122978,2602
122978,297597
122978,371364
122978,1125042
122978,502519
122978,805694
122978,551742
122978,813943
122978,838524
122978,256971
122978,486357
122978,175231
122978,724150
122978,101601
122978,716413
122978,757548
122978,1134633
122978,716877
122978,479324
122978,1036472
122978,921922
122978,995662
122978,889198
122978,61863
122978,160394
122978,127660
122978,332943
122978,275791
122978,87659
122978,792977
122978,15001
122978,793360
114795,252998
696428,925823
696428,401556
696428,1171613
696428,1007779
696428,884988
696428,262399
696428,377089
696428,532786
696428,1016133
696428,295250
696428,156016
696428,999824
696428,500133
696428,983468
696428,41434
696428,303592
696428,1188342
696428,279050
696428,1204806
696428,688746
696428,664181
696428,1008271
696428,377489
696428,639686
696428,762586
696428,639717
696428,418570
696428,779047
696428,582449
696428,1008434
696428,860984
696428,836421
696428,557958
696428,1082248
696428,869337
696428,156659
696428,82933
696428,1082366
696428,173105
696428,25674
696428,99409
696428,1188973
696428,967804
696428,451771
696428,353502
696428,1000678
696428,623853
696428,1197344
696428,1115465
696428,173388
696428,763217
696428,943450
696428,75114
696428,697711
696428,1025400
696428,722304
696428,140673
696428,1033600
696428,492951
696428,107983
696428,1197530
696428,812521
696428,468467
696428,1009159
696428,968212
696428,468521
696428,599617
696428,1123928
696428,1099384
696428,812733
696428,763662
696428,190234
696428,370461
696428,182052
696428,632627
696428,927616
696428,174010
696428,559035
696428,1083324
696428,67545
696428,927706
696428,378867
696428,739337
696428,51274
696428,477299
696428,624776
696428,108687
696428,411834
696428,1059050
696428,420150
696428,944475
696428,1116508
696428,240040
696428,903612
696428,567754
696428,649701
696428,395771
696428,1174020
696428,543254
696428,2602
696428,928300
696428,739890
696428,797248
696428,592450
696428,174679
696428,297597
696428,199300
696428,371364
696428,1125042
696428,707293
696428,502519
696428,35637
696428,805694
696428,551742
696428,1149773
696428,281439
696428,887661
696428,813943
696428,838524
696428,977821
696428,256971
696428,486357
696428,297942
696428,85073
696428,224339
696428,85082
696428,134271
696428,175231
696428,1158271
696428,724150
696428,101601
696428,101644
696428,60686
696428,216359
696428,486705
696428,1191242
696428,159134
696428,937553
696428,1199744
696428,708251
696428,691871
696428,593629
696428,904969
696428,1199884
696428,757548
696428,282420
696428,814903
696428,1158983
696428,544600
696428,323452
696428,896937
696428,12315
696428,716877
696428,946260
696428,479324
696428,684150
696428,1159290
696428,127116
696428,528550
696428,1036472
696428,1134822
696428,954611
696428,86260
696428,921873
696428,921922
696428,37195
696428,995662
696428,889198
696428,61863
696428,307637
696428,365094
696428,987697
696428,160394
696428,127660
696428,29375
696428,709355
696428,258901
696428,1192833
696428,1110913
696428,701429
696428,889939
696428,1053797
696428,332943
696428,1168566
696428,865480
696428,840957
696428,177411
696428,767249
696428,275791
696428,406887
696428,5560
696428,87659
696428,988793
696428,620200
696428,120541
696428,259842
696428,792321
696428,1144599
696428,816931
696428,849705
696428,333667
696428,972646
696428,431984
696428,472984
696428,194519
696428,858133
696428,1120366
696428,981156
696428,448738
696428,252150
696428,366864
696428,964940
696428,883020
696428,1055067
696428,792977
696428,440753
696428,801209
696428,694917
696428,15001
696428,842394
696428,793360
696428,39933
696428,728140
696428,728258
696428,285985
696428,89391
696428,679470
696428,310848
696428,925252
696428,900995
172152,1171613
172152,532786
172152,500133
172152,983468
172152,1188342
172152,1204806
172152,762586
172152,639717
172152,418570
172152,582449
172152,860984
172152,869337
172152,99409
172152,967804
172152,353502
172152,1000678
172152,9499
172152,722304
172152,140673
172152,1033600
172152,107983
172152,1197530
172152,812521
172152,468467
172152,1099384
172152,812733
172152,460492
172152,927616
172152,174010
172152,1083324
172152,624776
172152,240040
172152,543254
172152,739890
172152,797248
172152,297597
172152,371364
172152,502519
172152,805694
172152,551742
172152,1149773
172152,813943
172152,838524
172152,977821
172152,256971
172152,486357
172152,1092817
172152,757548
172152,716877
172152,1036472
172152,184570
172152,921922
172152,995662
172152,889198
172152,61863
172152,307637
172152,922086
172152,987697
172152,160394
172152,127660
172152,914152
172152,332943
172152,865480
172152,177411
172152,275791
172152,5560
172152,87659
172152,620200
172152,120541
172152,816931
172152,849705
172152,333667
172152,1161110
172152,817262
172152,1120366
172152,440753
925823,401556
925823,1171613
925823,704675
925823,884988
925823,262399
925823,532786
925823,1016133
925823,295250
925823,156016
925823,713104
925823,500133
925823,983468
925823,565684
925823,573883
925823,41434
925823,1188342
925823,279050
925823,1204806
925823,664181
925823,1008271
925823,647846
925823,762586
925823,639717
925823,418570
925823,779047
925823,582449
925823,860984
925823,836421
925823,557958
925823,17366
925823,869337
925823,82933
925823,99409
925823,58464
925823,967804
925823,353502
925823,1000678
925823,517367
925823,9499
925823,1115465
925823,173388
925823,722304
925823,140673
925823,1033600
925823,107983
925823,1197530
925823,1164767
925823,812521
925823,1515
925823,468467
925823,1009159
925823,665105
925823,1123928
925823,1099384
925823,157317
925823,370318
925823,812733
925823,1165063
925823,927616
925823,362407
925823,174010
925823,1083324
925823,788415
925823,378867
925823,927759
925823,75903
925823,624776
925823,927892
925823,411834
925823,10448
925823,764186
925823,420150
925823,1116508
925823,240040
925823,567754
925823,182801
925823,543254
925823,2602
925823,739890
925823,797248
925823,297597
925823,199300
925823,371364
925823,1125042
925823,502519
925823,805694
925823,551742
925823,1149773
925823,928589
925823,813943
925823,838524
925823,953269
925823,256971
925823,633806
925823,486357
925823,297942
925823,568351
925823,1158271
925823,724150
925823,101601
925823,888082
925823,437571
925823,159134
925823,716413
925823,1207994
925823,1199884
925823,757548
925823,282420
925823,814903
925823,1158983
925823,544600
925823,159600
925823,1142674
925823,651208
925823,1134633
925823,1101881
925823,716877
925823,946260
925823,479324
925823,684150
925823,1159290
925823,127116
925823,528550
925823,1036472
925823,1110238
925823,86260
925823,184570
925823,921922
925823,37195
925823,995662
925823,889198
925823,61863
925823,307637
925823,922086
925823,987697
925823,160394
925823,127660
925823,103093
925823,29375
925823,348909
925823,242469
925823,1045401
925823,701429
925823,1053797
925823,144527
925823,332943
925823,1168566
925823,865480
925823,627962
925823,840957
925823,177411
925823,767249
925823,275791
925823,5560
925823,87659
925823,1218162
925823,988793
925823,620200
925823,120541
925823,816931
925823,333667
925823,972646
925823,71655
925823,858133
925823,1120366
925823,981129
925823,252150
925823,1055067
925823,792977
925823,15001
925823,793360
925823,310848
925823,900995
1081472,999824
1081472,1083348
1081472,67545
1081472,903612
1081472,739890
1081472,977821
1081472,486705
1081472,120541
843907,32667
401549,860984
401549,502519
401549,813943
401549,440753
884883,204975
884883,434374
884883,418025
884883,1163520
884883,246181
884883,328181
884883,393759
884883,1073700
884883,1155623
884883,967246
884883,639640
884883,459475
884883,975781
884883,525270
884883,639978
884883,918553
884883,984141
884883,165007
884883,17565
884883,246994
884883,1041786
884883,591235
884883,1042017
884883,345732
884883,1132226
884883,698133
884883,608062
884883,485193
884883,1083209
884883,427882
884883,206865
884883,878708
884883,141485
884883,428253
884883,67839
884883,1059128
884883,665957
884883,674226
884883,977442
884883,871202
884883,568114
884883,1002305
884883,543560
884883,76617
884883,617298
884883,519222
884883,683141
884883,281751
884883,249012
884883,707777
884883,412911
884883,896453
884883,1199587
884883,839281
884883,315124
884883,732934
884883,651055
884883,536385
884883,1101685
884883,626577
884883,20371
884883,225419
884883,503953
884883,1200313
884883,282810
884883,504103
884883,1151303
884883,823803
884883,611004
884883,78596
884883,300147
884883,791724
884883,480511
884883,726294
884883,1062170
884883,783786
884883,906707
884883,1144370
884883,317033
884883,595720
884883,579374
884883,653168
884883,63351
884883,317339
884883,596073
884883,301409
884883,539005
884883,244133
884883,383406
884883,1014258
884883,104977
884883,203377
884883,506713
884883,1170343
884883,695299
884883,269359
884883,392281
884883,777397
884883,310482
884883,130458
884883,703939
884883,1023494
884883,56896
884883,826955
884883,376435
884883,728794
884883,1195748
884883,220952
884883,106380
401556,1171613
401556,1007779
401556,884988
401556,262399
401556,532786
401556,1016133
401556,295250
401556,156016
401556,713104
401556,500133
401556,983468
401556,303592
401556,1204806
401556,688746
401556,1008271
401556,377489
401556,811675
401556,639717
401556,418570
401556,779047
401556,582449
401556,860984
401556,836421
401556,795487
401556,869337
401556,1082366
401556,25674
401556,1188973
401556,967804
401556,451771
401556,353502
401556,1000678
401556,173388
401556,75114
401556,722304
401556,140673
401556,1033600
401556,492951
401556,107983
401556,1197530
401556,812521
401556,378349
401556,1009159
401556,468521
401556,157245
401556,1123928
401556,1099384
401556,157317
401556,812733
401556,1197820
401556,1165063
401556,632627
401556,927616
401556,174010
401556,1083324
401556,67545
401556,378867
401556,927759
401556,624776
401556,927892
401556,411834
401556,1059050
401556,764186
401556,928064
401556,944475
401556,1116508
401556,903612
401556,649701
401556,543254
401556,2602
401556,928300
401556,739890
401556,592450
401556,174679
401556,297597
401556,371364
401556,1125042
401556,502519
401556,35637
401556,887661
401556,813943
401556,977821
401556,224186
401556,256971
401556,486357
401556,297942
401556,224339
401556,175231
401556,1158271
401556,724150
401556,101601
401556,101644
401556,888082
401556,486705
401556,1191242
401556,937553
401556,1199884
401556,757548
401556,282420
401556,1158983
401556,1142674
401556,1101881
401556,716877
401556,946260
401556,479324
401556,684150
401556,127116
401556,528550
401556,1036472
401556,1134822
401556,86260
401556,921873
401556,995662
401556,1216934
401556,61863
401556,922086
401556,365094
401556,160394
401556,127660
401556,29375
401556,258901
401556,701429
401556,865480
401556,840957
401556,767249
401556,275791
401556,406887
401556,5560
401556,87659
401556,988793
401556,620200
401556,120541
401556,259842
401556,816931
401556,849705
401556,808999
401556,1120366
401556,448738
401556,252150
401556,792977
401556,440753
401556,801209
401556,694917
401556,793360
401556,39933
401556,752870
401556,310848
401556,900995
1212563,975105
1212563,500039
1212563,541098
1212563,180669
1212563,410199
1212563,451162
1212563,787055
1212563,484022
1212563,353187
1212563,689059
1212563,418789
1212563,951273
1212563,1082577
1212563,738563
1212563,1139993
1212563,730413
1212563,640306
1212563,886073
1212563,665008
1212563,927370
1212563,1001436
1212563,813048
1212563,10434
1212563,600291
1212563,67939
1212563,666060
1212563,805337
1212563,453128
1212563,43547
1212563,535067
1212563,871202
1212563,527144
1212563,764755
1212563,977945
1212563,1010776
1212563,27744
1212563,765044
1212563,85149
1212563,331031
1212563,716113
1212563,1191260
1212563,953844
1212563,298498
1212563,323095
1212563,773674
1212563,429726
1212563,413584
1212563,151611
1212563,995423
1212563,962676
1212563,291431
1212563,602914
1212563,1028923
1212563,660310
1212563,783266
1212563,840632
1212563,160698
1212563,201659
1212563,78790
1212563,930988
1212563,1176803
1212563,46334
1212563,300302
1212563,439649
1212563,251316
1212563,832970
1212563,5585
1212563,775729
1212563,538418
1212563,300930
1212563,1046485
1212563,923715
1212563,817272
